feature_set,method,class_label,bin,bin_low,bin_high,n_samples,mean_predicted_probability,observed_frequency,absolute_gap
no_salary_hike_no_attrition_no_department,isotonic,3,2,0.1,0.2,5,0.16987462113238488,0.0,0.16987462113238488
no_salary_hike_no_attrition_no_department,isotonic,3,3,0.2,0.30000000000000004,2,0.21739130151228736,0.5,0.28260869848771264
no_salary_hike_no_attrition_no_department,isotonic,3,6,0.5,0.6000000000000001,2,0.5349794238683128,1.0,0.46502057613168724
no_salary_hike_no_attrition_no_department,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.6666666533333335,1.0,0.3333333466666665
no_salary_hike_no_attrition_no_department,isotonic,3,8,0.7000000000000001,0.8,2,0.7432382906985268,1.0,0.25676170930147324
no_salary_hike_no_attrition_no_department,isotonic,3,9,0.8,0.9,80,0.8625341642546956,0.8875,0.02496583574530431
no_salary_hike_no_attrition_no_department,isotonic,3,10,0.9,1.0,12,0.9918431147650989,0.75,0.2418431147650989
no_salary_hike_no_attrition_no_department,isotonic,4,1,0.0,0.1,30,1.0427029220220552e-08,0.1,0.09999998957297078
no_salary_hike_no_attrition_no_department,isotonic,4,2,0.1,0.2,88,0.13724590649880064,0.10227272727272728,0.03497317922607336
no_salary_hike_no_attrition_no_department,isotonic,4,8,0.7000000000000001,0.8,2,0.7826086854442346,0.5,0.28260868544423456
no_salary_hike_no_attrition_no_department,raw,2,1,0.0,0.1,94,0.007956605433107479,0.02127659574468085,0.013319990311573372
no_salary_hike_no_attrition_no_department,raw,2,2,0.1,0.2,2,0.1428037797899957,0.0,0.1428037797899957
no_salary_hike_no_attrition_no_department,raw,2,3,0.2,0.30000000000000004,2,0.21680342104145556,0.0,0.21680342104145556
no_salary_hike_no_attrition_no_department,raw,2,4,0.30000000000000004,0.4,2,0.35962954326951735,0.0,0.35962954326951735
no_salary_hike_no_attrition_no_department,raw,2,5,0.4,0.5,1,0.4537945738486339,0.0,0.4537945738486339
no_salary_hike_no_attrition_no_department,raw,2,6,0.5,0.6000000000000001,1,0.5678736662694495,0.0,0.5678736662694495
no_salary_hike_no_attrition_no_department,raw,2,9,0.8,0.9,5,0.86821151702529,1.0,0.13178848297471002
no_salary_hike_no_attrition_no_department,raw,2,10,0.9,1.0,13,0.9434272816205809,0.9230769230769231,0.020350358543657743
no_salary_hike_no_attrition_no_department,raw,3,1,0.0,0.1,14,0.05534943350616122,0.07142857142857142,0.016079137922410204
no_salary_hike_no_attrition_no_department,raw,3,2,0.1,0.2,4,0.1321109033016863,0.0,0.1321109033016863
no_salary_hike_no_attrition_no_department,raw,3,5,0.4,0.5,2,0.4362580084262454,1.0,0.5637419915737546
no_salary_hike_no_attrition_no_department,raw,3,6,0.5,0.6000000000000001,2,0.5404611334214401,1.0,0.4595388665785599
no_salary_hike_no_attrition_no_department,raw,3,7,0.6000000000000001,0.7000000000000001,5,0.6645850606922818,0.8,0.1354149393077182
no_salary_hike_no_attrition_no_department,raw,3,8,0.7000000000000001,0.8,9,0.7674966185809647,1.0,0.23250338141903526
no_salary_hike_no_attrition_no_department,raw,3,9,0.8,0.9,17,0.8565556680220506,0.8823529411764706,0.02579727315441993
no_salary_hike_no_attrition_no_department,raw,3,10,0.9,1.0,67,0.955008214637461,0.8208955223880597,0.13411269224940126
no_salary_hike_no_attrition_no_department,raw,4,1,0.0,0.1,95,0.032663842195015474,0.12631578947368421,0.09365194727866874
no_salary_hike_no_attrition_no_department,raw,4,2,0.1,0.2,16,0.1428923435791048,0.0,0.1428923435791048
no_salary_hike_no_attrition_no_department,raw,4,3,0.2,0.30000000000000004,5,0.23801523823681428,0.0,0.23801523823681428
no_salary_hike_no_attrition_no_department,raw,4,4,0.30000000000000004,0.4,2,0.30796268867307297,0.5,0.19203731132692703
no_salary_hike_no_attrition_no_department,raw,4,5,0.4,0.5,1,0.416854541540277,0.0,0.416854541540277
no_salary_hike_no_attrition_no_department,raw,4,6,0.5,0.6000000000000001,1,0.5399609251480205,0.0,0.5399609251480205
no_salary_hike_no_attrition_no_department,sigmoid,2,1,0.0,0.1,90,0.01039766856409388,0.022222222222222223,0.011824553658128343
no_salary_hike_no_attrition_no_department,sigmoid,2,2,0.1,0.2,5,0.12175086561661703,0.0,0.12175086561661703
no_salary_hike_no_attrition_no_department,sigmoid,2,3,0.2,0.30000000000000004,3,0.24311229334075923,0.0,0.24311229334075923
no_salary_hike_no_attrition_no_department,sigmoid,2,4,0.30000000000000004,0.4,2,0.3720684072110324,0.0,0.3720684072110324
no_salary_hike_no_attrition_no_department,sigmoid,2,5,0.4,0.5,1,0.427286971643249,0.0,0.427286971643249
no_salary_hike_no_attrition_no_department,sigmoid,2,6,0.5,0.6000000000000001,1,0.5063374778974251,0.0,0.5063374778974251
no_salary_hike_no_attrition_no_department,sigmoid,2,7,0.6000000000000001,0.7000000000000001,1,0.6881864468806006,1.0,0.3118135531193994
no_salary_hike_no_attrition_no_department,sigmoid,2,8,0.7000000000000001,0.8,9,0.7620889698785637,1.0,0.23791103012143633
no_salary_hike_no_attrition_no_department,sigmoid,2,9,0.8,0.9,8,0.8359342517265242,0.875,0.03906574827347575
no_salary_hike_no_attrition_no_department,sigmoid,3,1,0.0,0.1,2,0.079898664210201,0.0,0.079898664210201
no_salary_hike_no_attrition_no_department,sigmoid,3,2,0.1,0.2,10,0.1508645533113513,0.1,0.050864553311351285
no_salary_hike_no_attrition_no_department,sigmoid,3,3,0.2,0.30000000000000004,6,0.22351957113389873,0.0,0.22351957113389873
no_salary_hike_no_attrition_no_department,sigmoid,3,5,0.4,0.5,2,0.45215690987055784,1.0,0.5478430901294422
no_salary_hike_no_attrition_no_department,sigmoid,3,6,0.5,0.6000000000000001,1,0.5545076959259612,1.0,0.44549230407403884
no_salary_hike_no_attrition_no_department,sigmoid,3,7,0.6000000000000001,0.7000000000000001,5,0.6438077576869154,1.0,0.35619224231308455
no_salary_hike_no_attrition_no_department,sigmoid,3,8,0.7000000000000001,0.8,16,0.7686428628248999,0.875,0.10635713717510009
no_salary_hike_no_attrition_no_department,sigmoid,3,9,0.8,0.9,50,0.8620686725244648,0.8,0.062068672524464796
no_salary_hike_no_attrition_no_department,sigmoid,3,10,0.9,1.0,28,0.9226097273520368,0.8928571428571429,0.02975258449489393
no_salary_hike_no_attrition_no_department,sigmoid,4,1,0.0,0.1,60,0.0640941289178387,0.05,0.014094128917838691
no_salary_hike_no_attrition_no_department,sigmoid,4,2,0.1,0.2,53,0.13690864228962246,0.16981132075471697,0.03290267846509451
no_salary_hike_no_attrition_no_department,sigmoid,4,3,0.2,0.30000000000000004,6,0.24030304393334734,0.16666666666666666,0.07363637726668068
no_salary_hike_no_attrition_no_department,sigmoid,4,4,0.30000000000000004,0.4,1,0.34805973782555266,0.0,0.34805973782555266
no_salary_hike_no_attrition_no_department,isotonic,2,1,0.0,0.1,98,0.006119362643937076,0.02040816326530612,0.014288800621369044
no_salary_hike_no_attrition_no_department,isotonic,2,5,0.4,0.5,2,0.43657280532998977,0.0,0.43657280532998977
no_salary_hike_no_attrition_no_department,isotonic,2,6,0.5,0.6000000000000001,1,0.5038177390691415,0.0,0.5038177390691415
no_salary_hike_no_attrition_no_department,isotonic,2,8,0.7000000000000001,0.8,2,0.7602075922794334,0.5,0.26020759227943335
no_salary_hike_no_attrition_no_department,isotonic,2,9,0.8,0.9,12,0.8206841523907196,1.0,0.17931584760928043
no_salary_hike_no_attrition_no_department,isotonic,2,10,0.9,1.0,5,0.9999999800000005,0.8,0.1999999800000004
no_salary_hike_no_attrition_no_department,isotonic,3,1,0.0,0.1,5,9.999999800000005e-09,0.2,0.1999999900000002
no_salary_hike_no_attrition_no_department,isotonic,3,2,0.1,0.2,15,0.17010657571158205,0.13333333333333333,0.03677324237824872
no_salary_hike_no_attrition_no_department,isotonic,3,5,0.4,0.5,1,0.4356599579139796,1.0,0.5643400420860204
no_salary_hike_no_attrition_no_department,isotonic,3,6,0.5,0.6000000000000001,2,0.5634271864353053,1.0,0.4365728135646947
no_salary_hike_no_attrition_no_department,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.6912253912853793,1.0,0.3087746087146207
no_salary_hike_no_attrition_no_department,isotonic,3,8,0.7000000000000001,0.8,11,0.72743715275741,0.9090909090909091,0.181653756333499
no_salary_hike_no_attrition_no_department,isotonic,3,9,0.8,0.9,43,0.8738817042972115,0.813953488372093,0.05992821592511843
no_salary_hike_no_attrition_no_department,isotonic,3,10,0.9,1.0,42,0.9291741518658612,0.8571428571428571,0.07203129472300407
no_salary_hike_no_attrition_no_department,isotonic,4,1,0.0,0.1,74,0.05434087081211024,0.08108108108108109,0.026740210268970846
no_salary_hike_no_attrition_no_department,isotonic,4,2,0.1,0.2,34,0.12813303350628077,0.17647058823529413,0.048337554729013354
no_salary_hike_no_attrition_no_department,isotonic,4,3,0.2,0.30000000000000004,11,0.2744642751000716,0.09090909090909091,0.18355518419098069
no_salary_hike_no_attrition_no_department,isotonic,4,9,0.8,0.9,1,0.8484848412855832,0.0,0.8484848412855832
no_salary_hike_no_attrition_no_department,raw,2,1,0.0,0.1,96,0.007462847299580609,0.010416666666666666,0.0029538193670860568
no_salary_hike_no_attrition_no_department,raw,2,2,0.1,0.2,3,0.1275414752820608,0.0,0.1275414752820608
no_salary_hike_no_attrition_no_department,raw,2,6,0.5,0.6000000000000001,1,0.5280934096670603,1.0,0.4719065903329397
no_salary_hike_no_attrition_no_department,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6974790520191241,1.0,0.3025209479808759
no_salary_hike_no_attrition_no_department,raw,2,8,0.7000000000000001,0.8,3,0.7744710474175802,1.0,0.22552895258241978
no_salary_hike_no_attrition_no_department,raw,2,9,0.8,0.9,6,0.872921228586438,0.8333333333333334,0.03958789525310458
no_salary_hike_no_attrition_no_department,raw,2,10,0.9,1.0,10,0.9480311650771809,0.8,0.14803116507718084
no_salary_hike_no_attrition_no_department,raw,3,1,0.0,0.1,12,0.05583368700604966,0.16666666666666666,0.110832979660617
no_salary_hike_no_attrition_no_department,raw,3,2,0.1,0.2,5,0.14195287244130933,0.2,0.05804712755869068
no_salary_hike_no_attrition_no_department,raw,3,3,0.2,0.30000000000000004,3,0.24320091275065445,0.0,0.24320091275065445
no_salary_hike_no_attrition_no_department,raw,3,4,0.30000000000000004,0.4,1,0.37150032941786293,0.0,0.37150032941786293
no_salary_hike_no_attrition_no_department,raw,3,5,0.4,0.5,2,0.47605639492476093,0.5,0.02394360507523907
no_salary_hike_no_attrition_no_department,raw,3,6,0.5,0.6000000000000001,1,0.5704428638583848,1.0,0.42955713614161517
no_salary_hike_no_attrition_no_department,raw,3,7,0.6000000000000001,0.7000000000000001,1,0.6810837715098553,1.0,0.31891622849014467
no_salary_hike_no_attrition_no_department,raw,3,8,0.7000000000000001,0.8,10,0.7517167397937633,0.7,0.051716739793763344
no_salary_hike_no_attrition_no_department,raw,3,9,0.8,0.9,20,0.8545812599405018,0.95,0.09541874005949813
no_salary_hike_no_attrition_no_department,raw,3,10,0.9,1.0,65,0.9593761322760865,0.8615384615384616,0.09783767073762495
no_salary_hike_no_attrition_no_department,raw,4,1,0.0,0.1,91,0.028264327889898744,0.08791208791208792,0.059647760022189175
no_salary_hike_no_attrition_no_department,raw,4,2,0.1,0.2,16,0.14292541226351985,0.125,0.017925412263519847
no_salary_hike_no_attrition_no_department,raw,4,3,0.2,0.30000000000000004,9,0.24909684417539069,0.2222222222222222,0.026874621953168476
no_salary_hike_no_attrition_no_department,raw,4,4,0.30000000000000004,0.4,1,0.31844552093736794,0.0,0.31844552093736794
no_salary_hike_no_attrition_no_department,raw,4,5,0.4,0.5,1,0.42672768871080413,0.0,0.42672768871080413
no_salary_hike_no_attrition_no_department,raw,4,6,0.5,0.6000000000000001,1,0.5147342245832596,0.0,0.5147342245832596
no_salary_hike_no_attrition_no_department,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.6207258472976546,1.0,0.37927415270234544
no_salary_hike_no_attrition_no_department,sigmoid,2,1,0.0,0.1,95,0.01042541564164164,0.010526315789473684,0.00010090014783204447
no_salary_hike_no_attrition_no_department,sigmoid,2,2,0.1,0.2,4,0.1563613067078299,0.0,0.1563613067078299
no_salary_hike_no_attrition_no_department,sigmoid,2,6,0.5,0.6000000000000001,1,0.5243171925683487,1.0,0.47568280743165126
no_salary_hike_no_attrition_no_department,sigmoid,2,7,0.6000000000000001,0.7000000000000001,4,0.6652786974774026,1.0,0.33472130252259735
no_salary_hike_no_attrition_no_department,sigmoid,2,8,0.7000000000000001,0.8,8,0.7626871044073537,0.875,0.11231289559264634
no_salary_hike_no_attrition_no_department,sigmoid,2,9,0.8,0.9,8,0.8537361980172162,0.75,0.10373619801721623
no_salary_hike_no_attrition_no_department,sigmoid,3,1,0.0,0.1,5,0.08857782806430957,0.2,0.11142217193569044
no_salary_hike_no_attrition_no_department,sigmoid,3,2,0.1,0.2,10,0.1614707928688933,0.2,0.03852920713110672
no_salary_hike_no_attrition_no_department,sigmoid,3,3,0.2,0.30000000000000004,4,0.25432969507609665,0.0,0.25432969507609665
no_salary_hike_no_attrition_no_department,sigmoid,3,4,0.30000000000000004,0.4,1,0.3173227491798972,0.0,0.3173227491798972
no_salary_hike_no_attrition_no_department,sigmoid,3,5,0.4,0.5,1,0.4280393419954003,0.0,0.4280393419954003
no_salary_hike_no_attrition_no_department,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6673770141262445,0.5,0.1673770141262445
no_salary_hike_no_attrition_no_department,sigmoid,3,8,0.7000000000000001,0.8,11,0.7683035356569089,0.9090909090909091,0.14078737343400016
no_salary_hike_no_attrition_no_department,sigmoid,3,9,0.8,0.9,54,0.8585834230092259,0.8518518518518519,0.0067315711573739945
no_salary_hike_no_attrition_no_department,sigmoid,3,10,0.9,1.0,32,0.9184900421328597,0.875,0.043490042132859674
no_salary_hike_no_attrition_no_department,sigmoid,4,1,0.0,0.1,65,0.07026967542952262,0.06153846153846154,0.008731213891061074
no_salary_hike_no_attrition_no_department,sigmoid,4,2,0.1,0.2,48,0.1375180715128115,0.14583333333333334,0.008315261820521835
no_salary_hike_no_attrition_no_department,sigmoid,4,3,0.2,0.30000000000000004,6,0.23155607838869222,0.16666666666666666,0.06488941172202556
no_salary_hike_no_attrition_no_department,sigmoid,4,4,0.30000000000000004,0.4,1,0.3480320277537769,1.0,0.651967972246223
no_salary_hike_no_attrition_no_department,isotonic,2,1,0.0,0.1,93,1.0290730573924418e-08,0.010752688172043012,0.010752677881312438
no_salary_hike_no_attrition_no_department,isotonic,2,2,0.1,0.2,6,0.13272692750044138,0.0,0.13272692750044138
no_salary_hike_no_attrition_no_department,isotonic,2,8,0.7000000000000001,0.8,7,0.7548486474087729,1.0,0.2451513525912271
no_salary_hike_no_attrition_no_department,isotonic,2,9,0.8,0.9,6,0.8239643541583289,0.8333333333333334,0.009368979175004455
no_salary_hike_no_attrition_no_department,isotonic,2,10,0.9,1.0,8,0.9561953636771094,0.75,0.20619536367710944
no_salary_hike_no_attrition_no_department,isotonic,3,1,0.0,0.1,9,0.0332741235924869,0.2222222222222222,0.1889480986297353
no_salary_hike_no_attrition_no_department,isotonic,3,2,0.1,0.2,10,0.15892956378071316,0.1,0.05892956378071315
no_salary_hike_no_attrition_no_department,isotonic,3,3,0.2,0.30000000000000004,3,0.2533757782893363,0.0,0.2533757782893363
no_salary_hike_no_attrition_no_department,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.669724757186264,1.0,0.330275242813736
no_salary_hike_no_attrition_no_department,isotonic,3,8,0.7000000000000001,0.8,6,0.7719949859965426,1.0,0.2280050140034574
no_salary_hike_no_attrition_no_department,isotonic,3,9,0.8,0.9,32,0.8337145006582849,0.875,0.041285499341715104
no_salary_hike_no_attrition_no_department,isotonic,3,10,0.9,1.0,59,0.9176770583477745,0.847457627118644,0.07021943122913044
no_salary_hike_no_attrition_no_department,isotonic,4,1,0.0,0.1,85,0.07094217416111925,0.09411764705882353,0.023175472897704275
no_salary_hike_no_attrition_no_department,isotonic,4,2,0.1,0.2,33,0.16564605891570705,0.12121212121212122,0.044433937703585835
no_salary_hike_no_attrition_no_department,isotonic,4,4,0.30000000000000004,0.4,1,0.3302752227219932,0.0,0.3302752227219932
no_salary_hike_no_attrition_no_department,isotonic,4,8,0.7000000000000001,0.8,1,0.727272719338843,1.0,0.27272728066115703
no_salary_hike_no_attrition_no_department,raw,2,1,0.0,0.1,91,0.004763487971602672,0.0,0.004763487971602672
no_salary_hike_no_attrition_no_department,raw,2,2,0.1,0.2,2,0.10533866619385948,0.0,0.10533866619385948
no_salary_hike_no_attrition_no_department,raw,2,3,0.2,0.30000000000000004,1,0.2349111472802035,1.0,0.7650888527197965
no_salary_hike_no_attrition_no_department,raw,2,4,0.30000000000000004,0.4,1,0.3813120978178967,1.0,0.6186879021821032
no_salary_hike_no_attrition_no_department,raw,2,5,0.4,0.5,1,0.4479329773755595,0.0,0.4479329773755595
no_salary_hike_no_attrition_no_department,raw,2,6,0.5,0.6000000000000001,1,0.559299179305124,1.0,0.44070082069487604
no_salary_hike_no_attrition_no_department,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.61327104618268,1.0,0.38672895381732
no_salary_hike_no_attrition_no_department,raw,2,8,0.7000000000000001,0.8,5,0.7483188355593653,0.6,0.14831883555936531
no_salary_hike_no_attrition_no_department,raw,2,9,0.8,0.9,6,0.865511183580249,0.6666666666666666,0.1988445169135824
no_salary_hike_no_attrition_no_department,raw,2,10,0.9,1.0,11,0.9570301014366908,0.7272727272727273,0.22975737416396347
no_salary_hike_no_attrition_no_department,raw,3,1,0.0,0.1,13,0.04186679491204601,0.3076923076923077,0.2658255127802617
no_salary_hike_no_attrition_no_department,raw,3,2,0.1,0.2,4,0.1240608951499633,0.25,0.1259391048500367
no_salary_hike_no_attrition_no_department,raw,3,3,0.2,0.30000000000000004,5,0.2423910323487099,0.4,0.15760896765129012
no_salary_hike_no_attrition_no_department,raw,3,4,0.30000000000000004,0.4,2,0.38984374643514585,0.0,0.38984374643514585
no_salary_hike_no_attrition_no_department,raw,3,6,0.5,0.6000000000000001,2,0.529959235609667,0.5,0.029959235609666957
no_salary_hike_no_attrition_no_department,raw,3,7,0.6000000000000001,0.7000000000000001,4,0.6251210632799649,0.5,0.12512106327996486
no_salary_hike_no_attrition_no_department,raw,3,8,0.7000000000000001,0.8,4,0.7232594910612336,0.75,0.02674050893876645
no_salary_hike_no_attrition_no_department,raw,3,9,0.8,0.9,21,0.852989670645544,0.7619047619047619,0.09108490874078212
no_salary_hike_no_attrition_no_department,raw,3,10,0.9,1.0,65,0.9562367845175614,0.9076923076923077,0.04854447682525376
no_salary_hike_no_attrition_no_department,raw,4,1,0.0,0.1,95,0.03250948996853221,0.06315789473684211,0.0306484047683099
no_salary_hike_no_attrition_no_department,raw,4,2,0.1,0.2,18,0.1461908183450267,0.2777777777777778,0.1315869594327511
no_salary_hike_no_attrition_no_department,raw,4,3,0.2,0.30000000000000004,3,0.2803593939787739,0.0,0.2803593939787739
no_salary_hike_no_attrition_no_department,raw,4,4,0.30000000000000004,0.4,3,0.36252533997805453,0.3333333333333333,0.029192006644721213
no_salary_hike_no_attrition_no_department,raw,4,5,0.4,0.5,1,0.45486660520918837,1.0,0.5451333947908117
no_salary_hike_no_attrition_no_department,sigmoid,2,1,0.0,0.1,93,0.008149713094624885,0.0,0.008149713094624885
no_salary_hike_no_attrition_no_department,sigmoid,2,2,0.1,0.2,1,0.1778377033311114,1.0,0.8221622966688886
no_salary_hike_no_attrition_no_department,sigmoid,2,3,0.2,0.30000000000000004,1,0.27349480123872594,1.0,0.7265051987612741
no_salary_hike_no_attrition_no_department,sigmoid,2,4,0.30000000000000004,0.4,2,0.3520816707562061,0.5,0.1479183292437939
no_salary_hike_no_attrition_no_department,sigmoid,2,5,0.4,0.5,1,0.43420992135244807,1.0,0.5657900786475519
no_salary_hike_no_attrition_no_department,sigmoid,2,6,0.5,0.6000000000000001,5,0.5353183880871265,0.6,0.06468161191287347
no_salary_hike_no_attrition_no_department,sigmoid,2,7,0.6000000000000001,0.7000000000000001,6,0.650110169814406,0.6666666666666666,0.016556496852260683
no_salary_hike_no_attrition_no_department,sigmoid,2,8,0.7000000000000001,0.8,8,0.76532623960004,0.75,0.015326239600039981
no_salary_hike_no_attrition_no_department,sigmoid,2,9,0.8,0.9,2,0.8292202664249482,1.0,0.17077973357505183
no_salary_hike_no_attrition_no_department,sigmoid,2,10,0.9,1.0,1,0.9028349651864627,0.0,0.9028349651864627
