formulation_id,repetition,metric,comparison,xgboost_raw_value,baseline_value,signed_arithmetic_difference,better_direction,inference
raw_order_four_class,3,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.3756270006594836,0.43729903536977494,-0.06167203471029131,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,nll_log_loss,xgboost_raw_minus_majority_baseline,0.723113659651115,7.880927429131723,-7.157813769480608,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.723113659651115,13.212143042956127,-12.489029383305011,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.723113659651115,7.880927429131723,-7.157813769480608,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ordinal_mae,xgboost_raw_minus_majority_baseline,0.2572347266881029,0.2604501607717042,-0.0032154340836013096,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.2572347266881029,0.4790996784565916,-0.22186495176848875,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.2572347266881029,0.2604501607717042,-0.0032154340836013096,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.5939689211565407,0.0,0.5939689211565407,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.5939689211565407,-0.08669911652959383,0.6806680376861345,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.5939689211565407,0.0,0.5939689211565407,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.06293748753129888,0.08681672025723473,-0.023879232725935853,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.06293748753129888,0.15969989281886388,-0.096762405287565,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.06293748753129888,0.08681672025723473,-0.023879232725935853,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ece_confidence,xgboost_raw_minus_majority_baseline,0.1011616940511672,0.2186495176848875,-0.11748782363372029,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ece_confidence,xgboost_raw_minus_stratified_baseline,0.1011616940511672,0.3762057877813505,-0.2750440937301833,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.1011616940511672,0.2186495176848875,-0.11748782363372029,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,macro_f1,xgboost_raw_minus_majority_baseline,0.5488642697881829,0.21931407942238268,0.32955019036580024,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,macro_f1,xgboost_raw_minus_stratified_baseline,0.5488642697881829,0.25060780175109443,0.2982564680370885,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.5488642697881829,0.21931407942238268,0.32955019036580024,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,multiclass_brier,xgboost_raw_minus_majority_baseline,0.3757763651466377,0.43729903536977494,-0.06152267022313723,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.3757763651466377,0.752411575562701,-0.3766352104160633,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.3757763651466377,0.43729903536977494,-0.06152267022313723,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,nll_log_loss,xgboost_raw_minus_majority_baseline,0.6630915376964022,7.880927429131723,-7.217835891435321,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.6630915376964022,13.559831017770763,-12.89673948007436,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.6630915376964022,7.880927429131723,-7.217835891435321,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ordinal_mae,xgboost_raw_minus_majority_baseline,0.2540192926045016,0.2604501607717042,-0.006430868167202564,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.2540192926045016,0.4887459807073955,-0.23472668810289388,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.2540192926045016,0.2604501607717042,-0.006430868167202564,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.6257521058965103,0.0,0.6257521058965103,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.6257521058965103,-0.03572784902573689,0.6614799549222472,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.6257521058965103,0.0,0.6257521058965103,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.06270166005362392,0.08681672025723473,-0.024115060203610816,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.06270166005362392,0.16291532690246513,-0.10021366684884121,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,4,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.06270166005362392,0.08681672025723473,-0.024115060203610816,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ece_confidence,xgboost_raw_minus_majority_baseline,0.07376384788627109,0.2186495176848875,-0.1448856697986164,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ece_confidence,xgboost_raw_minus_stratified_baseline,0.07376384788627109,0.3922829581993569,-0.3185191103130858,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.07376384788627109,0.2186495176848875,-0.1448856697986164,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,macro_f1,xgboost_raw_minus_majority_baseline,0.6302081797076076,0.21931407942238268,0.4108941002852249,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,macro_f1,xgboost_raw_minus_stratified_baseline,0.6302081797076076,0.24487340489145323,0.3853347748161543,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.6302081797076076,0.21931407942238268,0.4108941002852249,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,multiclass_brier,xgboost_raw_minus_majority_baseline,0.35736050286238114,0.43729903536977494,-0.0799385325073938,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.35736050286238114,0.7845659163987139,-0.42720541353633273,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.35736050286238114,0.43729903536977494,-0.0799385325073938,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,nll_log_loss,xgboost_raw_minus_majority_baseline,0.6262832366547196,7.880927429131723,-7.254644192477003,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.6262832366547196,14.139310975795157,-13.513027739140437,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.6262832366547196,7.880927429131723,-7.254644192477003,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ordinal_mae,xgboost_raw_minus_majority_baseline,0.2379421221864952,0.2604501607717042,-0.022508038585209,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.2379421221864952,0.47266881028938906,-0.23472668810289388,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.2379421221864952,0.2604501607717042,-0.022508038585209,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.6478455135267475,0.0,0.6478455135267475,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.6478455135267475,0.04372749887977245,0.604118014646975,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.6478455135267475,0.0,0.6478455135267475,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.05918844116542348,0.08681672025723473,-0.02762827909181125,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.05918844116542348,0.15755627009646303,-0.09836782893103954,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,5,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.05918844116542348,0.08681672025723473,-0.02762827909181125,lower,descriptive_matched_repetition_no_confidence_interval
